TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Industry,Nifty500,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Daily_Signal,Weekly_Signal,Monthly_Signal,Confluence_Score
2026-08-14,2026-08-14,CM,NSE,STK,509,INE249Z01020,MAZDOCK,EQ,,,,,MAZAGON DOCK SHIPBUIL LTD,2571.0,2603.7,2554.0,2580.0,2580.0,2571.0,,2580.0,,,1101261,2846450363.6,40073,F1,1,,,,,,F&O + Cash,Capital Goods,True,2579.233333333333,2578.85,2579.6166666666663,2579.6166666666663,2578.85,0.7666666666664241,0.029715762273892412,Narrow,Bullish,Above CPR,True,False,0.05,60,1729948018.5,Higher,True,Risk Off,True,65.43571428571428,2438.512,2461.091,0.011716333733577052,1.645396470391113,True,True,No setup,0,0,-2,-2
2026-08-14,2026-08-14,CM,NSE,STK,13126,INE461B01014,REPRO,EQ,,,,,REPRO INDIA LIMITED,330.0,331.2,318.0,324.75,322.2,322.2,,324.77,,,22325,7231570.6,1193,F1,1,,,,,,Cash Only,Unclassified,False,324.65000000000003,324.6,324.70000000000005,324.70000000000005,324.6,0.10000000000002274,0.03079291762895234,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,4718542.3,Higher,True,Risk Off,True,20.31785714285714,364.62,362.91049999999996,0.004921778871507536,1.5325857309788238,False,False,No setup,0,0,2,2
2026-08-14,2026-08-14,CM,NSE,STK,11236,INE220G01021,JSL,EQ,,,,,JINDAL STAINLESS LIMITED,736.1,741.35,733.65,737.85,739.45,735.4,,737.82,,,273090,201738465.95,18928,F1,1,,,,,,Cash Only,Metals & Mining,True,737.6166666666667,737.5,737.7333333333333,737.7333333333333,737.5,0.2333333333333485,0.03162341035892776,Narrow,Bullish,Above CPR,True,False,0.05,60,379245403.2,Inside,True,Risk Off,True,15.842857142857156,712.747,727.7875,0.014727983168020181,0.5319470302019998,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,1289,INE538A01037,GFLLIMITED,EQ,,,,,GFL LIMITED,52.0,52.0,49.53,50.79,50.3,51.3,,50.81,,,76677,3943383.79,2458,F1,1,,,,,,Cash Only,Unclassified,False,50.77333333333333,50.765,50.781666666666666,50.781666666666666,50.765,0.01666666666666572,0.032814858567957704,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,1968647.99,Inside,True,Risk Off,True,2.2964285714285713,46.882,46.220299999999995,0.007257646448936861,2.003092381182885,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,9552,INE415G01027,RVNL,EQ,,,,,RAIL VIKAS NIGAM LIMITED,228.0,228.92,225.55,227.35,227.35,228.15,,227.18,,,2580170,585490722.06,25805,F1,1,,,,,,F&O + Cash,Construction,True,227.27333333333334,227.235,227.31166666666667,227.31166666666667,227.235,0.07666666666665378,0.03372186789824226,Narrow,Bullish,Above CPR,True,False,0.05,60,1231877444.28,Lower,True,Risk Off,True,5.152857142857142,231.75220000000002,254.5553,0.014878477035391642,0.4752832554720603,False,False,No setup,0,-2,0,-2
2026-08-14,2026-08-14,CM,NSE,STK,8050,INE813A01018,MAHLIFE,EQ,,,,,MAHINDRA LIFESPACE DEVLTD,386.0,386.4,383.0,384.9,384.3,383.75,,384.9,,,43419,16707163.8,2391,F1,1,,,,,,Cash Only,Unclassified,False,384.76666666666665,384.7,384.8333333333333,384.8333333333333,384.7,0.13333333333332575,0.03464103230276066,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,45189379.05,Higher,True,Risk Off,True,9.357142857142852,367.705,349.7225,0.014249363867683676,0.3697143919927353,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,3980,INE107A01015,TNPL,EQ,,,,,TAMILNADU NEWSPRT & PAPER,142.1,142.59,139.5,141.12,141.23,141.77,,141.12,,,201360,28294621.28,3584,F1,1,,,,,,Cash Only,Unclassified,False,141.07000000000002,141.04500000000002,141.09500000000003,141.09500000000003,141.04500000000002,0.05000000000001137,0.03543083900227563,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,10695258.620000001,Lower,True,Risk Off,True,5.378571428571429,147.3026,145.3272,0.009296148738381927,2.6455294149773443,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,919,INE230A01023,EIHOTEL,EQ,,,,,EIH LIMITED,298.8,302.05,298.3,300.35,300.25,300.65,,300.35,,,144245,43339375.25,6555,F1,1,,,,,,Cash Only,Consumer Services,True,300.23333333333335,300.175,300.2916666666667,300.2916666666667,300.175,0.11666666666667425,0.03884357138893765,Narrow,Bullish,Above CPR,True,False,0.1,60,46150393.875,Inside,True,Risk Off,True,7.685714285714279,320.27,316.937,0.015179677819084024,0.9390900404314263,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,11027,INE344S01016,INFOBEAN,EQ,,,,,INFOBEANS TECHNO. LTD.,162.37,163.5,161.11,162.4,162.42,163.39,,162.27,,,77595,12578367.76,2052,F1,1,,,,,,Cash Only,Unclassified,False,162.33666666666667,162.305,162.36833333333334,162.36833333333334,162.305,0.06333333333333258,0.038998357963874734,Narrow,Bullish,Above CPR,True,False,0.05,60,51468747.325,Lower,True,Risk Off,True,6.523571428571428,164.7002,162.6482,0.009708383517646515,0.24438845734040796,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,399,INE470Y01017,NIACL,EQ,,,,,THE NEW INDIA ASSU CO LTD,181.25,181.35,176.6,179.08,178.65,180.65,,179.08,,,572844,102364072.04,9877,F1,1,,,,,,Cash Only,Financial Services,True,179.01,178.975,179.045,179.045,178.975,0.06999999999999318,0.03908867545230801,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,149855640.64499998,Lower,True,Risk Off,True,6.067857142857144,175.446,164.2603,0.011536197763389103,0.6830845445617562,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,7325,INE843D01027,DCMSRIND,EQ,,,,,DCM SHRIRAM IND LTD,41.3,43.13,41.3,42.24,42.49,41.71,,42.25,,,169375,7189325.38,1543,F1,1,,,,,,Cash Only,Unclassified,False,42.223333333333336,42.215,42.23166666666667,42.23166666666667,42.215,0.01666666666666572,0.03945707070706846,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,5923134.9,Inside,True,Risk Off,True,1.995000000000001,40.1938,39.9368,0.00835421888053419,1.2137703262507156,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,24154,INE841L01016,DEEDEV,EQ,,,,,DEE DEVELOPMENT ENG LTD,634.0,641.15,622.0,631.95,632.7,629.7,,631.98,,,79097,50014798.9,4302,F1,1,,,,,,Cash Only,Unclassified,False,631.7,631.575,631.825,631.825,631.575,0.25,0.03956009177941292,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,424212114.675,Lower,True,Risk Off,True,35.664285714285704,388.689,304.6719,0.007009813739234931,0.11790044925595217,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,9592,INE0JA001018,VENUSPIPES,EQ,,,,,VENUS PIPES & TUBES LTD,1583.1,1592.3,1560.4,1577.3,1568.2,1579.8,,1577.3,,,39532,62233898.5,3436,F1,1,,,,,,Cash Only,Unclassified,False,1576.6666666666667,1576.35,1576.9833333333336,1576.9833333333336,1576.35,0.6333333333336668,0.04015300407872103,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,141751822.25,Lower,True,Risk Off,True,68.41428571428571,1638.56,1452.1680000000001,0.00925732581611123,0.43903420437334095,False,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,1333,INE040A01034,HDFCBANK,EQ,,,,,HDFC BANK LTD,725.0,729.6,723.5,727.0,727.0,725.0,,727.0,,,20364131,14804079006.05,242796,F1,1,,,,,,F&O + Cash,Financial Services,True,726.6999999999999,726.55,726.8499999999999,726.8499999999999,726.55,0.2999999999999545,0.041265474552951105,Narrow,Bullish,Above CPR,True,False,0.15,60,24542151426.550003,Overlapping,True,Risk Off,True,9.117857142857142,771.6610000000001,773.1054999999999,0.03290246768507139,0.6032103196150426,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1179.0,1191.5,1167.0,1180.0,1180.0,1183.0,,1179.38,,,396813,467824141.0,23944,F1,1,,,,,,F&O + Cash,Financial Services,True,1179.5,1179.25,1179.75,1179.75,1179.25,0.5,0.0423728813559322,Narrow,Bullish,Above CPR,True,False,0.1,60,1082831575.65,Higher,True,Risk Off,True,31.564285714285706,1120.252,1087.5739999999998,0.015840687938447617,0.43203777163514595,True,True,No setup,0,0,2,2
2026-08-14,2026-08-14,CM,NSE,STK,18026,INE423Y01016,SBFC,EQ,,,,,SBFC FINANCE LIMITED,94.32,94.53,93.45,94.05,93.71,94.56,,94.05,,,557926,52493907.92,11718,F1,1,,,,,,Cash Only,Financial Services,True,94.01,93.99000000000001,94.03,94.03,93.99000000000001,0.03999999999999204,0.04253056884634986,Narrow,Bullish,Above CPR,True,False,0.1,60,80212863.95,Inside,True,Risk Off,True,1.8099999999999983,92.20700000000001,91.8484,0.02209944751380778,0.6544325353190434,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,3579,INE351A01035,UNICHEMLAB,EQ,,,,,UNICHEM LABORATORIES LTD,548.2,548.2,531.5,540.2,543.0,542.4,,540.14,,,95319,51365052.75,4009,F1,1,,,,,,Cash Only,Unclassified,False,539.9666666666667,539.85,540.0833333333334,540.0833333333334,539.85,0.2333333333333485,0.04319387881031997,Narrow,Bullish,Above CPR,True,False,0.016666666666666666,60,45277517.675,Lower,True,Risk Off,True,26.542857142857148,502.89099999999996,426.619,0.008790814495874268,1.1344493997815,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,338,INE164A01016,BALMLAWRIE,EQ,,,,,BALMER LAWRIE & CO LTD,173.5,174.48,172.15,173.43,173.0,173.5,,173.42,,,66889,11605392.09,1550,F1,1,,,,,,Cash Only,Unclassified,False,173.35333333333332,173.315,173.39166666666665,173.39166666666665,173.315,0.07666666666665378,0.04420611582001602,Narrow,Bullish,Above CPR,True,False,0.11666666666666667,60,20493734.705,Higher,True,Risk Off,True,3.46285714285714,177.52219999999997,177.6769,0.022139713971393436,0.5662897591412926,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,2229,INE832A01018,MODIRUBBER,EQ,,,,,MODI RUBBER LTD,120.0,120.5,118.0,119.33,118.0,119.36,,119.33,,,820,97247.96,35,F1,1,,,,,,Cash Only,Unclassified,False,119.27666666666666,119.25,119.30333333333331,119.30333333333331,119.25,0.05333333333331325,0.04469398586551014,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,235816.85499999998,Higher,True,Risk Off,True,5.692142857142858,126.5324,126.7939,0.009369640691007472,0.41238765566608887,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,15039,INE739E01017,CERA,EQ,,,,,CERA SANITARYWARE LTD,5950.0,5979.0,5757.0,5872.0,5850.0,5925.5,,5875.66,,,57050,337677834.0,2182,F1,1,,,,,,Cash Only,Unclassified,False,5869.333333333333,5868.0,5870.666666666666,5870.666666666666,5868.0,2.6666666666660603,0.04541326067210594,Narrow,Bullish,Above CPR,True,False,0.11666666666666667,60,47872468.5,Lower,True,Risk Off,True,170.82142857142858,6175.61,5749.701999999999,0.015610843961248105,7.053695883678946,False,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,13577,INE540H01012,VOLTAMP,EQ,,,,,VOLTAMP TRANSFORMERS LTD,10054.0,10267.0,10001.0,10141.0,10076.0,10039.5,,10140.74,,,36544,370714193.0,10567,F1,1,,,,,,Cash Only,Unclassified,False,10136.333333333334,10134.0,10138.666666666668,10138.666666666668,10134.0,4.666666666667879,0.04601781546857193,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,358438329.0,Higher,True,Risk Off,True,327.39285714285717,9798.89,9708.8,0.014254027126290019,1.0342481900142995,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,881,INE089A01031,DRREDDY,EQ,,,,,DR. REDDY S LABORATORIES,1205.9,1205.9,1192.4,1200.0,1200.0,1206.0,,1200.0,,,2136998,2561770353.4,50919,F1,1,,,,,,F&O + Cash,Healthcare,True,1199.4333333333334,1199.15,1199.7166666666667,1199.7166666666667,1199.15,0.566666666666606,0.04722222222221717,Narrow,Bullish,Above CPR,True,False,0.15,60,2142315484.4,Inside,True,Risk Off,True,21.12142857142856,1245.9560000000001,1261.86,0.026828993349112238,1.1957950974328495,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,29731,INE942C01045,GUJTHEM,EQ,,,,,GUJARAT THEMIS BIOSYN LTD,347.25,352.0,345.0,348.75,349.8,347.25,,348.76,,,30262,10525472.1,1369,F1,1,,,,,,Cash Only,Unclassified,False,348.5833333333333,348.5,348.66666666666663,348.66666666666663,348.5,0.16666666666662877,0.047789725209069184,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,27455193.1,Overlapping,True,Risk Off,True,12.053571428571429,374.355,355.3807,0.013827160493824016,0.3833690792726568,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,19943,INE288B01029,DEEPAKNTR,EQ,,,,,DEEPAK NITRITE LTD,1709.9,1749.9,1694.0,1723.2,1729.0,1701.8,,1723.2,,,234652,405071288.4,14235,F1,1,,,,,,Cash Only,Chemicals,True,1722.3666666666668,1721.95,1722.7833333333335,1722.7833333333335,1721.95,0.8333333333334849,0.04835964097803418,Narrow,Bullish,Above CPR,True,False,0.05,60,248224067.25,Higher,True,Risk Off,True,56.45714285714286,1664.568,1645.18,0.014760458839408892,1.6318775729028345,True,True,No setup,0,0,2,2
2026-08-14,2026-08-14,CM,NSE,STK,163,INE438A01022,APOLLOTYRE,EQ,,,,,APOLLO TYRES LTD,444.75,446.65,440.9,444.1,444.0,443.05,,444.1,,,274273,121765090.4,11383,F1,1,,,,,,Cash Only,Automobile and Auto Components,True,443.8833333333334,443.775,443.9916666666668,443.9916666666668,443.775,0.21666666666681067,0.04878781055321114,Narrow,Bullish,Above CPR,True,False,0.1,60,310744486.92499995,Higher,True,Risk Off,True,9.375,428.181,419.30100000000004,0.023111111111126473,0.3918495597619041,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,19036,INE371C01013,PODDARMENT,EQ,,,,,PODDAR PIGMENTS LIMITED,262.45,269.0,259.0,264.2,267.0,267.6,,264.2,,,7393,1929101.55,173,F1,1,,,,,,Cash Only,Unclassified,False,264.06666666666666,264.0,264.1333333333333,264.1333333333333,264.0,0.13333333333332575,0.050466818067118,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,770412.375,Inside,True,Risk Off,True,11.28285714285714,251.88,248.28830000000002,0.011817337722629533,2.5039856739061337,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,759876,INE12UR01024,UTLSOLAR,EQ,,,,,FUJIYAMA POWER SYSTEMS L,415.0,432.05,415.0,423.85,424.85,409.9,,423.85,,,1117655,474771530.95,31526,F1,1,,,,,,Cash Only,Unclassified,False,423.6333333333334,423.525,423.7416666666668,423.7416666666668,423.525,0.21666666666681067,0.05111871338134025,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,115631288.625,Higher,True,Risk Off,True,19.235714285714288,356.57599999999996,299.9625,0.011263770268605084,4.105908846953318,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,9741,INE088F01024,PARADEEP,EQ,,,,,PARADEEP PHOSPHATES LTD,147.34,148.5,146.97,147.85,147.5,147.21,,147.85,,,1220736,180317352.87,15344,F1,1,,,,,,Cash Only,Chemicals,True,147.77333333333334,147.735,147.81166666666667,147.81166666666667,147.735,0.07666666666665378,0.051854356893238945,Narrow,Bullish,Above CPR,True,False,0.1,60,436832208.655,Inside,True,Risk Off,True,6.089285714285713,139.4388,131.31150000000002,0.012590420332353703,0.41278401477124255,True,True,No setup,0,0,2,2
2026-08-14,2026-08-14,CM,NSE,STK,15067,INE0N7W01012,BLAL,EQ,,,,,BEML LAND ASSETS LIMITED,171.42,172.9,169.81,171.49,172.9,170.4,,171.42,,,12013,2049173.81,294,F1,1,,,,,,Cash Only,Unclassified,False,171.4,171.35500000000002,171.445,171.445,171.35500000000002,0.08999999999997499,0.05248119423871653,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,2458252.995,Higher,True,Risk Off,True,3.9835714285714294,180.0126,182.04230000000004,0.02259279182355477,0.8335894695004734,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,30089,INE876N01018,ORIENTCEM,EQ,,,,,ORIENT CEMENT LTD.,132.39,133.27,131.61,132.55,132.73,132.76,,132.55,,,281578,37249236.64,2099,F1,1,,,,,,Cash Only,Unclassified,False,132.47666666666666,132.44,132.51333333333332,132.51333333333332,132.44,0.07333333333332348,0.05532503457813917,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,26513397.520000003,Lower,True,Risk Off,True,3.2750000000000035,135.86620000000002,137.112,0.02239185750635829,1.4049212897706365,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,6545,INE388Y01029,NYKAA,EQ,,,,,FSN E COMMERCE VENTURES,329.95,332.9,328.55,331.0,331.0,331.15,,331.0,,,2229320,736648994.2,25908,F1,1,,,,,,F&O + Cash,Consumer Services,True,330.81666666666666,330.725,330.9083333333333,330.9083333333333,330.725,0.18333333333328028,0.05538771399796988,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,1959464172.925,Higher,True,Risk Off,True,8.460714285714273,312.122,286.6793,0.021668777261848272,0.3759440996057425,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,5938,INE950M01013,MONTECARLO,EQ,,,,,MONTE CARLO FASHIONS LTD.,505.9,513.9,502.05,508.4,508.75,504.7,,508.65,,,47646,24210855.0,1899,F1,1,,,,,,Cash Only,Unclassified,False,508.1166666666666,507.975,508.2583333333332,508.2583333333332,507.975,0.28333333333318933,0.05573039601360923,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,17201670.325,Higher,True,Risk Off,True,15.607142857142865,537.2489999999999,541.8175,0.018154080854300453,1.407471166611839,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,11582,INE0HMF01019,TRACXN,EQ,,,,,TRACXN TECHNOLOGIES LTD,29.6,29.85,29.32,29.61,29.79,29.57,,29.61,,,67000,1982819.55,562,F1,1,,,,,,Cash Only,Unclassified,False,29.593333333333334,29.585,29.601666666666667,29.601666666666667,29.585,0.01666666666666572,0.056287290329840325,Narrow,Bullish,Above CPR,True,False,0.11666666666666667,60,3400022.75,Lower,True,Risk Off,True,0.7800000000000001,30.3602,31.364300000000004,0.02136752136752015,0.5831783184391928,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,11212,INE500L01026,SHK,EQ,,,,,S H KELKAR AND CO. LTD.,173.49,173.49,167.66,170.72,171.16,173.68,,170.71,,,402676,68474194.18,5812,F1,1,,,,,,Cash Only,Unclassified,False,170.62333333333333,170.575,170.67166666666668,170.67166666666668,170.575,0.09666666666669244,0.056622930334285636,Narrow,Bullish,Above CPR,True,False,0.13333333333333333,60,62099201.615,Lower,True,Risk Off,True,8.101428571428569,142.424,139.0375,0.011932051960268863,1.1026582049238478,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,1512,INE053A01029,INDHOTEL,EQ,,,,,THE INDIAN HOTELS CO. LTD,717.9,723.65,715.1,720.0,720.0,721.75,,720.0,,,1365381,980792572.15,22916,F1,1,,,,,,F&O + Cash,Consumer Services,True,719.5833333333334,719.375,719.7916666666667,719.7916666666667,719.375,0.41666666666674246,0.0578703703703809,Narrow,Bullish,Above CPR,True,False,0.13333333333333333,60,1461759657.65,Overlapping,True,Risk Off,True,12.450000000000005,720.189,679.8615000000001,0.033467202141907015,0.6709670546844702,False,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,1627,INE473A01011,LINDEINDIA,EQ,,,,,LINDE INDIA LIMITED,6735.0,6735.0,6645.0,6696.0,6700.0,6688.5,,6695.96,,,16630,111301709.5,4323,F1,1,,,,,,Cash Only,Chemicals,True,6692.0,6690.0,6694.0,6694.0,6690.0,4.0,0.05973715651135006,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,142706524.5,Lower,True,Risk Off,True,191.67857142857142,7000.54,7124.045,0.020868269051611703,0.7799342734326068,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,7083,INE575P01011,STARHEALTH,EQ,,,,,STAR HEALTH & AL INS CO L,584.6,590.75,578.5,585.15,585.0,584.6,,585.14,,,327484,192282784.1,14136,F1,1,,,,,,Cash Only,Financial Services,True,584.8000000000001,584.625,584.9750000000001,584.9750000000001,584.625,0.3500000000001364,0.059813722977037756,Narrow,Bullish,Above CPR,True,False,0.03333333333333333,60,269200517.67499995,Higher,True,Risk Off,True,16.542857142857144,575.3009999999999,537.5665,0.02115716753023277,0.7142734559379225,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,29135,INE121J01017,INDUSTOWER,EQ,,,,,INDUS TOWERS LIMITED,383.15,388.55,379.45,384.35,384.35,383.2,,384.35,,,5956784,2296161457.3,43156,F1,1,,,,,,F&O + Cash,Telecommunication,True,384.1166666666666,384.0,384.23333333333323,384.23333333333323,384.0,0.2333333333332348,0.06070855556998434,Narrow,Bullish,Above CPR,True,False,0.16666666666666666,60,2196873098.2,Higher,True,Risk Off,True,10.839285714285714,397.63599999999997,409.51550000000003,0.021526633717728418,1.0451953092699582,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,14174,INE848A01014,IZMO,EQ,,,,,IZMO LIMITED,946.6,949.0,928.1,939.45,937.85,949.75,,939.28,,,55853,52374988.4,4757,F1,1,,,,,,Cash Only,Unclassified,False,938.85,938.55,939.1500000000001,939.1500000000001,938.55,0.6000000000001364,0.0638671563148796,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,99865021.65,Lower,True,Risk Off,True,51.60714285714285,1017.503,882.293,0.011626297577857317,0.5244577884693223,False,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,305,INE118A01012,BAJAJHLDNG,EQ,,,,,BAJAJ HOLDINGS & INVS LTD,11540.0,11541.0,11387.0,11475.0,11475.0,11500.0,,11473.02,,,31456,360039831.0,10499,F1,1,,,,,,F&O + Cash,Financial Services,True,11467.666666666666,11464.0,11471.333333333332,11471.333333333332,11464.0,7.333333333332121,0.06390704429919059,Narrow,Bullish,Above CPR,True,False,0.13333333333333333,60,503529401.5,Lower,True,Risk Off,True,219.5,10748.82,10411.04,0.03340926347759508,0.7150323892258355,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,2056,INE481N01025,HOMEFIRST,EQ,,,,,HOME FIRST FIN CO IND LTD,1176.4,1187.9,1162.8,1176.5,1180.0,1175.3,,1176.46,,,71934,84716979.9,6602,F1,1,,,,,,Cash Only,Financial Services,True,1175.7333333333333,1175.35,1176.1166666666668,1176.1166666666668,1175.35,0.7666666666668789,0.06516503754074619,Narrow,Bullish,Above CPR,True,False,0.06666666666666667,60,192039189.10000002,Lower,True,Risk Off,True,30.707142857142863,1174.57,1126.383,0.0249670465999914,0.44114422840999173,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,20372,INE00Y201027,FLAIR,EQ,,,,,FLAIR WRITING INDUST LTD,256.3,256.3,251.0,253.9,254.95,254.75,,253.89,,,51300,12982906.8,1317,F1,1,,,,,,Cash Only,Unclassified,False,253.73333333333335,253.65,253.8166666666667,253.8166666666667,253.65,0.16666666666668561,0.0656426414598998,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,36892988.224999994,Lower,True,Risk Off,True,6.789285714285719,262.342,287.592,0.024548483254430268,0.3519071624347936,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,18039,INE837H01020,ADVENZYMES,EQ,,,,,ADVANCED ENZYME TECH LTD,301.7,308.75,299.25,304.3,303.0,300.85,,304.29,,,343928,104632006.45,6216,F1,1,,,,,,Cash Only,Unclassified,False,304.09999999999997,304.0,304.19999999999993,304.19999999999993,304.0,0.1999999999999318,0.06572461386787111,Narrow,Bullish,Above CPR,True,False,0.13333333333333333,60,58473702.075,Higher,True,Risk Off,True,12.87857142857143,332.63200000000006,331.15700000000004,0.015529672767604242,1.7893857022392061,False,False,No setup,0,-2,0,-2
2026-08-14,2026-08-14,CM,NSE,STK,17641,INE805D01034,SUNTECK,EQ,,,,,SUNTECK REALTY LIMITED,297.7,302.4,295.1,299.05,298.5,299.35,,299.07,,,103071,30661568.15,2927,F1,1,,,,,,Cash Only,Unclassified,False,298.84999999999997,298.75,298.94999999999993,298.94999999999993,298.75,0.1999999999999318,0.06687844841997384,Narrow,Bullish,Above CPR,True,False,0.08333333333333333,60,72547509.85,Higher,True,Risk Off,True,6.253571428571421,308.385,311.61899999999997,0.03198172472871557,0.42264122108941,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,14309,INE562A01011,INDIANB,EQ,,,,,INDIAN BANK,890.0,902.8,885.3,894.95,894.95,897.0,,895.18,,,732478,653718026.2,19554,F1,1,,,,,,F&O + Cash,Financial Services,True,894.35,894.05,894.6500000000001,894.6500000000001,894.05,0.6000000000001364,0.06704285155596808,Narrow,Bullish,Above CPR,True,False,0.13333333333333333,60,1715134446.2,Inside,True,Risk Off,True,18.59999999999999,842.3910000000001,856.921,0.03225806451613638,0.3811468119297341,True,True,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,7254,INE804L01022,MEDPLUS,EQ,,,,,MEDPLUS HEALTH SERV LTD,667.45,671.55,665.0,668.95,668.0,667.9,,668.95,,,58139,38853885.25,3476,F1,1,,,,,,Cash Only,Unclassified,False,668.5,668.275,668.725,668.725,668.275,0.4500000000000455,0.06726960161447723,Narrow,Bullish,Above CPR,True,False,0.15,60,123263624.525,Overlapping,True,Risk Off,True,17.467857142857138,783.3779999999999,828.8184999999999,0.025761602944185804,0.3152096605930954,False,False,No setup,0,0,0,0
2026-08-14,2026-08-14,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,1079.1,1092.5,1076.5,1085.6,1090.5,1078.3,,1085.61,,,153417,166281863.0,7661,F1,1,,,,,,Cash Only,Capital Goods,True,1084.8666666666666,1084.5,1085.2333333333331,1085.2333333333331,1084.5,0.7333333333331211,0.06755097027755354,Narrow,Bullish,Above CPR,True,False,0.1,60,312952553.475,Higher,True,Risk Off,True,38.50000000000005,1008.6239999999999,942.1520000000002,0.019047619047613512,0.5313325012166207,True,True,No setup,0,0,0,0
