TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR
2026-08-13,2026-08-13,CM,NSE,STK,9087,INE751B01018,PIXTRANS,EQ,,,,,PIX TRANSMISSIONS LIMITED,1958.0,2020.9,1915.4,1925.6,1921.9,1947.0,,1925.63,,,52636,103675192.4,5637,F1,1,,,,,,Cash Only,1953.9666666666665,1968.15,1939.7833333333328,1968.15,1939.7833333333328,28.366666666667243,1.4731339149702558,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,8153,INE00EM01016,MEGASTAR,EQ,,,,,MEGASTAR FOODS LIMITED,319.95,320.9,301.0,304.25,302.0,319.95,,304.25,,,5740,1771116.8,497,F1,1,,,,,,Cash Only,308.71666666666664,310.95,306.4833333333333,310.95,306.4833333333333,4.466666666666697,1.4680909339906976,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,14848,INE385I01010,ALPA,EQ,,,,,ALPA LABORATORIES LTD,68.7,68.97,65.62,65.85,65.9,67.17,,65.99,,,30275,2017950.25,582,F1,1,,,,,,Cash Only,66.81333333333333,67.295,66.33166666666666,67.295,66.33166666666666,0.9633333333333383,1.4629207795494887,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,203,INE348A01023,ASHAPURMIN,EQ,,,,,ASHAPURA MINECHEM LTD,639.7,646.0,608.2,613.65,611.0,637.3,,613.64,,,456671,285112983.7,17937,F1,1,,,,,,Cash Only,622.6166666666667,627.1,618.1333333333333,627.1,618.1333333333333,8.966666666666697,1.4612020967435342,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,7780,INE977Y01011,BCONCEPTS,EQ,,,,,BRAND CONCEPTS LIMITED,170.0,172.79,163.0,164.3,165.0,170.13,,164.32,,,23810,3957639.53,884,F1,1,,,,,,Cash Only,166.69666666666666,167.89499999999998,165.49833333333333,167.89499999999998,165.49833333333333,2.396666666666647,1.4587137350375208,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,2792,INE07O001026,EASEMYTRIP,EQ,,,,,EASY TRIP PLANNERS LTD,6.47,6.5,6.15,6.19,6.2,6.47,,6.19,,,72181065,451477418.61,30364,F1,1,,,,,,Cash Only,6.28,6.325,6.235,6.325,6.235,0.08999999999999986,1.4539579967689797,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,764480,INE0XNF01022,ARDEE,EQ,,,,,ARDEE INDUSTRIES LIMITED,67.12,68.45,64.11,64.87,64.4,67.12,,64.87,,,20045799,1336828941.33,74749,F1,1,,,,,,Cash Only,65.81,66.28,65.34,66.28,65.34,0.9399999999999977,1.4490519500539505,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,760224,INE14UN01029,VIDYAWIRES,EQ,,,,,VIDYA WIRES LIMITED,88.17,92.0,88.17,88.17,88.17,92.81,,88.17,,,2149055,191596437.04,9457,F1,1,,,,,,Cash Only,89.44666666666667,90.08500000000001,88.80833333333334,90.08500000000001,88.80833333333334,1.2766666666666708,1.447960379569775,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,11253,INE192B01031,WELSPUNLIV,EQ,,,,,WELSPUN LIVING LIMITED,165.6,167.58,159.01,159.83,159.8,165.23,,159.83,,,2032453,330769950.79,22264,F1,1,,,,,,Cash Only,162.14000000000001,163.29500000000002,160.985,163.29500000000002,160.985,2.3100000000000023,1.4452856159669663,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,17939,INE531E01026,HINDCOPPER,EQ,,,,,HINDUSTAN COPPER LTD,549.0,570.5,542.0,544.45,545.9,547.7,,544.45,,,14649216,8161199810.5,183145,F1,1,,,,,,Cash Only,552.3166666666667,556.25,548.3833333333334,556.25,548.3833333333334,7.866666666666561,1.4448832154773736,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,3703,INE054A01027,VIPIND,EQ,,,,,VIP INDUSTRIES LTD,300.0,329.65,299.05,307.7,306.0,310.25,,307.71,,,1152400,364378742.75,19829,F1,1,,,,,,Cash Only,312.1333333333334,314.35,309.91666666666674,314.35,309.91666666666674,4.43333333333328,1.4407973134004812,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,759291,INE304W01038,BLUESTONE,EQ,,,,,BLUESTONE JEWEL LFSTL LTD,906.0,926.0,860.35,874.3,872.6,894.5,,874.37,,,6327025,5645538412.9,143226,F1,1,,,,,,Cash Only,886.8833333333332,893.175,880.5916666666665,893.175,880.5916666666665,12.583333333333485,1.4392466354035782,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,13404,INE424H01027,SUNTV,EQ,,,,,SUN TV NETWORK LIMITED,498.75,511.8,485.0,487.9,489.0,478.2,,487.9,,,3843459,1909485067.65,82423,F1,1,,,,,,Cash Only,494.8999999999999,498.4,491.39999999999986,498.4,491.39999999999986,7.000000000000114,1.4347202295552601,Wide,Bearish,Below CPR,False,True
2026-08-13,2026-08-13,CM,NSE,STK,759605,INE956O01016,LENSKART,EQ,,,,,LENSKART SOLUTIONS LTD,605.0,626.95,592.4,596.9,596.0,586.45,,596.89,,,32172239,19436940232.75,373678,F1,1,,,,,,Cash Only,605.4166666666666,609.675,601.1583333333333,609.675,601.1583333333333,8.516666666666652,1.4268163288099602,Wide,Bearish,Below CPR,False,True
