SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Applies,Timeframe
BOSCHLTD,20260814,42950.0,47315.0,42620.0,47100.0,16878211270.0,BOSCH LIMITED,20260814,45678.333333333336,44967.5,46389.16666666667,46389.16666666667,44967.5,1421.6666666666715,3.018400566171277,Wide,Bullish,Above CPR,Automobile and Auto Components,False,False,0.9444444444444444,54,4882767920.0,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BPCL,20260814,320.2,320.95,310.65,319.45,7991097172.25,BHARAT PETROLEUM CORP  LT,20260814,317.01666666666665,315.79999999999995,318.23333333333335,318.23333333333335,315.79999999999995,2.433333333333394,0.7617258830281403,Wide,Bullish,Above CPR,Oil Gas & Consumable Fuels,False,False,0.42592592592592593,54,11844939559.875,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BPL,20260814,53.56,54.08,48.82,49.54,17182018.03,BPL LTD,20260814,50.81333333333333,51.45,50.17666666666666,51.45,50.17666666666666,1.2733333333333405,2.570313551339,Wide,Bearish,Below CPR,Unclassified,False,True,0.8148148148148148,54,18982711.15,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BRIGADE,20260814,581.95,619.45,580.8,591.55,1941605964.65,BRIGADE ENTER. LTD,20260814,597.2666666666667,600.125,594.4083333333333,600.125,594.4083333333333,5.716666666666697,0.9663877384273007,Wide,Bearish,Below CPR,Realty,False,True,0.4074074074074074,54,1432494820.85,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BRIGHOTEL,20260814,60.6,60.86,58.5,59.66,19066757.38,BRIGADE HOTEL VENTURE LTD,20260814,59.673333333333325,59.68,59.66666666666665,59.68,59.66666666666665,0.013333333333349628,0.022348865795088216,Narrow,Bearish,Below CPR,Unclassified,False,True,0.07407407407407407,54,46478165.205,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
BRITANNIA,20260814,5512.5,5689.5,5512.5,5558.0,7743168127.5,BRITANNIA INDUSTRIES LTD,20260814,5586.666666666667,5601.0,5572.333333333334,5601.0,5572.333333333334,28.66666666666606,0.5157730598536535,Moderate,Bearish,Below CPR,Fast Moving Consumer Goods,False,True,0.42592592592592593,54,8828750186.0,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BRNL,20260814,17.79,18.1,17.26,17.42,1871028.4200000002,BHARAT ROAD NETWORK LTD,20260814,17.593333333333334,17.68,17.506666666666668,17.68,17.506666666666668,0.173333333333332,0.9950248756218829,Wide,Bearish,Below CPR,Unclassified,False,True,0.4074074074074074,54,6588511.615,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BSE,20260814,3457.1,3628.0,3427.6,3447.0,78323852898.1,BSE LIMITED,20260814,3500.866666666667,3527.8,3473.9333333333334,3527.8,3473.9333333333334,53.86666666666679,1.5627115366018796,Wide,Bearish,Below CPR,Financial Services,False,True,0.6111111111111112,54,57321319121.75,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BSL,20260814,124.0,125.34,121.9,122.45,1344555.51,BSL LTD,20260814,123.23,123.62,122.84,123.62,122.84,0.7800000000000011,0.6369946917109033,Moderate,Bearish,Below CPR,Unclassified,False,True,0.26,50,3881482.7,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BSOFT,20260814,319.8,330.0,311.0,312.05,1894069041.95,BIRLASOFT LIMITED,20260814,317.68333333333334,320.5,314.8666666666667,320.5,314.8666666666667,5.633333333333326,1.8052662500667602,Wide,Bearish,Below CPR,Information Technology,False,True,0.7407407407407407,54,1925746281.75,Outside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BTML,20260814,8.2,9.15,7.79,8.82,114021651.47,BODHI TREE MULTIMEDIA LTD,20260814,8.586666666666668,8.47,8.703333333333335,8.703333333333335,8.47,0.23333333333333428,2.6455026455026562,Wide,Bullish,Above CPR,Unclassified,False,False,0.7407407407407407,54,11266445.695,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BUILDPRO,20260814,1336.2,1336.2,1234.0,1248.6,370389433.0,SHANKARA BUILDPRO LIMITED,20260814,1272.9333333333332,1285.1,1260.7666666666664,1285.1,1260.7666666666664,24.333333333333485,1.9488493779700053,Wide,Bearish,Below CPR,Unclassified,False,True,0.4827586206896552,29,304944599.95,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
BUTTERFLY,20260814,681.75,691.4,664.7,677.9,35115463.5,BTRFLY GANDHI APPL LTD,20260814,678.0,678.05,677.95,678.05,677.95,0.09999999999990905,0.014751438265217444,Narrow,Bearish,Below CPR,Unclassified,False,True,0.018518518518518517,54,50072895.8,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
BVCL,20260814,42.0,42.35,40.5,40.98,1491303.25,BARAK VALLEY CEM. LTD.,20260814,41.276666666666664,41.425,41.12833333333333,41.425,41.12833333333333,0.29666666666666686,0.7239303725394507,Moderate,Bearish,Below CPR,Unclassified,False,True,0.3170731707317073,41,5455990.75,Outside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CAMLINFINE,20260814,127.53,128.89,101.15,103.76,1215829114.12,CAMLIN FINE SCIENCES LTD,20260814,111.26666666666667,115.02,107.51333333333334,115.02,107.51333333333334,7.506666666666661,7.234644050372649,Wide,Bearish,Below CPR,Unclassified,False,True,1.0,49,497626262.14,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CAMPUS,20260814,225.9,226.0,217.1,218.4,463278708.33,CAMPUS ACTIVEWEAR LIMITED,20260814,220.5,221.55,219.45,221.55,219.45,2.1000000000000227,0.961538461538472,Wide,Bearish,Below CPR,Unclassified,False,True,0.6111111111111112,54,345752666.675,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CAMS,20260814,783.15,798.4,761.3,762.25,4154810724.8500004,COMPUTER AGE MNGT SER LTD,20260814,773.9833333333332,779.8499999999999,768.1166666666666,779.8499999999999,768.1166666666666,11.733333333333348,1.5393025035530794,Wide,Bearish,Below CPR,Financial Services,False,True,0.7407407407407407,54,4352718912.35,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CANBK,20260814,132.4,133.11,127.77,131.25,10744129651.91,CANARA BANK,20260814,130.71,130.44,130.98000000000002,130.98000000000002,130.44,0.5400000000000205,0.4114285714285871,Moderate,Bullish,Above CPR,Financial Services,False,False,0.18518518518518517,54,15937044145.390001,Overlapping,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CANFINHOME,20260814,811.5,831.9,807.0,820.8,595155929.3,CAN FIN HOMES LTD,20260814,819.9,819.45,820.3499999999999,820.3499999999999,819.45,0.8999999999998636,0.10964912280700093,Narrow,Bullish,Above CPR,Financial Services,True,False,0.07407407407407407,54,773952566.775,Higher,True,Long,Week 17 Aug – 21 Aug 2026,Weekly
CANHLIFE,20260814,152.19,153.2,145.25,148.71,428723100.33,CANARA HSBC LIFE INS CO L,20260814,149.0533333333333,149.225,148.88166666666663,149.225,148.88166666666663,0.34333333333336213,0.23087440880462787,Narrow,Bearish,Below CPR,Financial Services,False,True,0.06818181818181818,44,677520402.4749999,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
CANTABIL,20260814,228.65,242.9,225.17,237.78,156763178.94,CANTABIL RETAIL LTD,20260814,235.28333333333333,234.035,236.53166666666667,236.53166666666667,234.035,2.4966666666666697,1.0499901870075994,Wide,Bullish,Above CPR,Unclassified,False,False,0.4074074074074074,54,175246667.875,Inside,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CAPACITE,20260814,213.9,215.4,207.65,214.53,253589915.63,CAPACITE INFRAPROJECT LTD,20260814,212.52666666666667,211.525,213.52833333333334,213.52833333333334,211.525,2.0033333333333303,0.9338243291536523,Wide,Bullish,Above CPR,Unclassified,False,False,0.4074074074074074,54,361935760.57500005,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CAPILLARY,20260814,554.95,570.0,509.95,538.05,4053432580.25,CAPILLARY TECHNO INDIA L,20260814,539.3333333333334,539.975,538.6916666666667,539.975,538.6916666666667,1.283333333333303,0.2385156274199987,Narrow,Bearish,Below CPR,Unclassified,False,True,0.10256410256410256,39,377677874.2,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
CAPITALSFB,20260814,307.0,307.0,283.05,285.7,40035889.45,CAPITAL SMALL FIN BANK L,20260814,291.9166666666667,295.025,288.8083333333334,295.025,288.8083333333334,6.216666666666583,2.175942130439826,Wide,Bearish,Below CPR,Unclassified,False,True,0.9074074074074074,54,35120075.2,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CAPLIPOINT,20260814,2575.0,2672.1,2382.5,2480.5,2130071942.1999998,CAPLIN POINT LAB LTD.,20260814,2511.7000000000003,2527.3,2496.1000000000004,2527.3,2496.1000000000004,31.199999999999818,1.2578109252166827,Wide,Bearish,Below CPR,Healthcare,False,True,0.6481481481481481,54,751074922.65,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CARBORUNIV,20260814,1114.8,1196.0,1077.7,1151.6,1683612104.8,CARBORUNDUM UNIVERSAL LTD,20260814,1141.7666666666667,1136.85,1146.6833333333334,1146.6833333333334,1136.85,9.833333333333485,0.8538844506194413,Wide,Bullish,Above CPR,Capital Goods,False,False,0.37037037037037035,54,743185028.25,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CARERATING,20260814,1740.1,1766.4,1675.3,1717.4,356424907.2,CARE RATINGS LIMITED,20260814,1719.7,1720.85,1718.5500000000002,1720.85,1718.5500000000002,2.299999999999727,0.13392337253987,Narrow,Bearish,Below CPR,Unclassified,False,True,0.07407407407407407,54,359184028.9,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
CARRARO,20260814,501.05,532.75,492.25,514.65,427393370.85,CARRARO INDIA LIMITED,20260814,513.2166666666667,512.5,513.9333333333334,513.9333333333334,512.5,1.433333333333394,0.27850642831699096,Moderate,Bullish,Above CPR,Unclassified,False,False,0.07407407407407407,54,242613572.9,Inside,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CARTRADE,20260814,2793.9,2818.7,2690.9,2797.8,2283699219.3,CARTRADE TECH LIMITED,20260814,2769.1333333333337,2754.8,2783.466666666667,2783.466666666667,2754.8,28.66666666666697,1.0246145781209153,Wide,Bullish,Above CPR,Consumer Services,False,False,0.37037037037037035,54,4497278722.85,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CARYSIL,20260814,1195.0,1273.0,1171.2,1179.8,1445729308.5,CARYSIL LIMITED,20260814,1208.0,1222.1,1193.9,1222.1,1193.9,28.199999999999818,2.390235633158147,Wide,Bearish,Below CPR,Unclassified,False,True,0.8333333333333334,54,383940349.55,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CASTROLIND,20260814,193.27,193.67,186.11,186.82,3368061183.98,CASTROL INDIA LIMITED,20260814,188.86666666666665,189.89,187.8433333333333,189.89,187.8433333333333,2.046666666666681,1.0955286728758598,Wide,Bearish,Below CPR,Oil Gas & Consumable Fuels,False,True,0.8703703703703703,54,1152511501.28,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CCAVENUE,20260814,17.3,17.71,15.3,15.43,1198868958.34,AVENUESAI LIMITED,20260814,16.14666666666667,16.505000000000003,15.788333333333334,16.505000000000003,15.788333333333334,0.7166666666666686,4.6446316699071195,Wide,Bearish,Below CPR,Unclassified,False,True,1.0,28,785712247.14,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CCCL,20260814,15.97,16.5,15.0,16.0,21402680.200000003,CONS. CONST. CONSORT LTD,20260814,15.833333333333334,15.75,15.916666666666668,15.916666666666668,15.75,0.16666666666666785,1.041666666666674,Wide,Bullish,Above CPR,Unclassified,False,False,0.21951219512195122,41,28790102.41,Inside,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CCHHL,20260814,12.69,12.89,12.13,12.23,1023674.01,COUNTRY CLUB HOSP HOL LTD,20260814,12.416666666666666,12.510000000000002,12.32333333333333,12.510000000000002,12.32333333333333,0.18666666666667098,1.526301444535331,Wide,Bearish,Below CPR,Unclassified,False,True,0.6666666666666666,54,2231323.555,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CCL,20260814,1128.0,1149.9,1116.2,1133.4,626748481.0,CCL PRODUCTS (I) LTD,20260814,1133.1666666666667,1133.0500000000002,1133.2833333333333,1133.2833333333333,1133.0500000000002,0.23333333333312112,0.02058702429266994,Narrow,Bullish,Above CPR,Fast Moving Consumer Goods,True,False,0.018518518518518517,54,1039240553.65,Lower,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CDSL,20260814,1328.0,1358.3,1318.2,1344.4,5153810334.8,CENTRAL DEPO SER (I) LTD,20260814,1340.3,1338.25,1342.35,1342.35,1338.25,4.099999999999909,0.30496875929782125,Moderate,Bullish,Above CPR,Financial Services,False,False,0.2222222222222222,54,10887021002.449999,Higher,True,Long,Week 17 Aug – 21 Aug 2026,Weekly
CEATLTD,20260814,3720.0,3824.8,3663.1,3688.8,1282617060.5,CEAT LIMITED,20260814,3725.566666666667,3743.95,3707.1833333333343,3743.95,3707.1833333333343,36.766666666665515,0.9967107641147668,Wide,Bearish,Below CPR,Automobile and Auto Components,False,True,0.48148148148148145,54,1870985603.25,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CEIGALL,20260814,335.0,339.15,313.6,318.4,543043518.55,CEIGALL INDIA LIMITED,20260814,323.71666666666664,326.375,321.0583333333333,326.375,321.0583333333333,5.31666666666672,1.6698073701842713,Wide,Bearish,Below CPR,Unclassified,False,True,0.7222222222222222,54,391347013.82500005,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CEINSYS,20260814,840.15,870.05,736.35,817.7,655582475.75,CEINSYS TECH LIMITED,20260814,808.0333333333334,803.2,812.8666666666668,812.8666666666668,803.2,9.666666666666742,1.1821776527658974,Wide,Bullish,Above CPR,Unclassified,False,False,0.3076923076923077,26,295891145.82500005,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CELEBRITY,20260814,7.06,7.17,6.73,6.77,527106.47,CELEBRITY FASHIONS LTD,20260814,6.890000000000001,6.95,6.830000000000001,6.95,6.830000000000001,0.11999999999999922,1.7725258493352916,Wide,Bearish,Below CPR,Unclassified,False,True,0.5740740740740741,54,1407151.8050000002,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CELLO,20260814,364.0,382.4,353.0,377.6,1453047720.75,CELLO WORLD LIMITED,20260814,371.0,367.7,374.3,374.3,367.7,6.600000000000023,1.747881355932209,Wide,Bullish,Above CPR,Unclassified,False,False,0.7407407407407407,54,466506086.45,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CEMPRO,20260814,1161.1,1298.8,1153.8,1298.8,3190935861.3,CEMINDIA PROJECTS LIMITED,20260814,1250.4666666666665,1226.3,1274.633333333333,1274.633333333333,1226.3,48.33333333333303,3.7213838414946894,Wide,Bullish,Above CPR,Construction,False,False,0.8541666666666666,48,1549947382.15,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CENTENKA,20260814,612.0,618.4,566.0,569.15,199053992.15,CENTURY ENKA LTD,20260814,584.5166666666668,592.2,576.8333333333335,592.2,576.8333333333335,15.36666666666656,2.6999326481009507,Wide,Bearish,Below CPR,Unclassified,False,True,0.9814814814814815,54,32678593.9,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CENTEXT,20260814,23.47,23.6,19.8,21.29,43581958.86,CENTURY EXTRUSIONS LTD,20260814,21.563333333333333,21.700000000000003,21.426666666666662,21.700000000000003,21.426666666666662,0.27333333333334053,1.2838578362298756,Wide,Bearish,Below CPR,Unclassified,False,True,0.43902439024390244,41,10561962.96,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CENTRALBK,20260814,31.42,31.66,30.87,31.4,837183901.43,CENTRAL BANK OF INDIA,20260814,31.310000000000002,31.265,31.355000000000004,31.355000000000004,31.265,0.09000000000000341,0.2866242038216669,Moderate,Bullish,Above CPR,Financial Services,False,False,0.18518518518518517,54,1163785432.2199998,Lower,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CENTRUM,20260814,25.32,27.4,24.3,25.77,85542913.35000001,CENTRUM CAPITAL LIMITED,20260814,25.823333333333334,25.85,25.796666666666667,25.85,25.796666666666667,0.053333333333334565,0.20695899624887298,Narrow,Bearish,Below CPR,Unclassified,False,True,0.10204081632653061,49,39097628.24,Higher,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CENTUM,20260814,3885.0,3968.8,3512.5,3538.5,1218500853.1999998,CENTUM ELECTRONICS LTD,20260814,3673.2666666666664,3740.65,3605.8833333333328,3740.65,3605.8833333333328,134.76666666666733,3.8085817907776556,Wide,Bearish,Below CPR,Unclassified,False,True,0.9814814814814815,54,584455799.9,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CENTURYPLY,20260814,781.95,785.55,754.0,756.55,131259903.4,CENTURY PLYBOARDS (I) LTD,20260814,765.3666666666667,769.775,760.9583333333334,769.775,760.9583333333334,8.816666666666606,1.1653779217059819,Wide,Bearish,Below CPR,Unclassified,False,True,0.6481481481481481,54,205542221.25,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CERA,20260814,6101.5,6147.5,5757.0,5872.0,489927264.5,CERA SANITARYWARE LTD,20260814,5925.5,5952.25,5898.75,5952.25,5898.75,53.5,0.9111035422343323,Wide,Bearish,Below CPR,Unclassified,False,True,0.5,54,360268790.9,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CESC,20260814,164.34,172.0,160.0,167.83,2032971414.18,CESC LTD,20260814,166.61,166.0,167.22000000000003,167.22000000000003,166.0,1.2200000000000273,0.7269260561282411,Moderate,Bullish,Above CPR,Power,False,False,0.4074074074074074,54,1291752757.08,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CEWATER,20260814,277.5,280.0,254.05,264.65,150956504.95,CONCORD ENVIRO SYSTEMS L,20260814,266.2333333333333,267.025,265.4416666666666,267.025,265.4416666666666,1.5833333333333712,0.5982744505321638,Moderate,Bearish,Below CPR,Unclassified,False,True,0.12962962962962962,54,94022230.35,Lower,True,Short,Week 17 Aug – 21 Aug 2026,Weekly
CGCL,20260814,230.25,237.7,225.81,226.52,2723338042.04,CAPRI GLOBAL CAPITAL LTD,20260814,230.01,231.755,228.265,231.755,228.265,3.490000000000009,1.5407028076991034,Wide,Bearish,Below CPR,Financial Services,False,True,0.7407407407407407,54,1532618895.3400002,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CGPOWER,20260814,880.05,894.5,865.9,890.15,6104748045.2,CG POWER AND IND SOL LTD,20260814,883.5166666666668,880.2,886.8333333333335,886.8333333333335,880.2,6.633333333333439,0.7451927577749188,Moderate,Bullish,Above CPR,Capital Goods,False,False,0.4074074074074074,54,9807367814.45,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CHALET,20260814,862.9,862.9,811.8,825.1,438055765.59999996,CHALET HOTELS LIMITED,20260814,833.2666666666665,837.3499999999999,829.1833333333332,837.3499999999999,829.1833333333332,8.166666666666742,0.9897790166848555,Wide,Bearish,Below CPR,Consumer Services,False,True,0.5,54,544017072.575,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CHAMBLFERT,20260814,451.5,453.1,441.35,442.7,516157694.95,CHAMBAL FERTILIZERS LTD,20260814,445.7166666666667,447.225,444.20833333333337,447.225,444.20833333333337,3.0166666666666515,0.6814245915217194,Moderate,Bearish,Below CPR,Chemicals,False,True,0.42592592592592593,54,1693781789.975,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CHEMPLASTS,20260814,185.99,188.0,170.02,184.1,374514328.92,CHEMPLAST SANMAR LIMITED,20260814,180.70666666666668,179.01,182.40333333333336,182.40333333333336,179.01,3.3933333333333735,1.8432011587905344,Wide,Bullish,Above CPR,Unclassified,False,False,0.5555555555555556,54,225685387.335,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CHENNPETRO,20260814,1270.0,1449.0,1235.0,1321.9,32262029541.7,CHENNAI PETROLEUM CORP LT,20260814,1335.3,1342.0,1328.6,1342.0,1328.6,13.400000000000091,1.013692412436651,Wide,Bearish,Below CPR,Oil Gas & Consumable Fuels,False,True,0.35185185185185186,54,6670691890.0,Higher,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CHEVIOT,20260814,1178.5,1230.0,1135.6,1159.0,11430815.5,CHEVIOT COMPANY LIMITED,20260814,1174.8666666666666,1182.8,1166.9333333333332,1182.8,1166.9333333333332,15.866666666666788,1.3689962611446753,Wide,Bearish,Below CPR,Unclassified,False,True,0.7037037037037037,54,10075766.899999999,Overlapping,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CHOICEIN,20260814,843.8,854.3,803.0,804.35,1902000967.6,CHOICE INTERNATIONAL LTD,20260814,820.5500000000001,828.65,812.4500000000002,828.65,812.4500000000002,16.199999999999818,2.0140486106794078,Wide,Bearish,Below CPR,Financial Services,False,True,0.8333333333333334,54,2200702281.975,Lower,False,No setup,Week 17 Aug – 21 Aug 2026,Weekly
CHOLAFIN,20260814,1875.9,1927.9,1862.0,1894.4,9683663719.0,CHOLAMANDALAM IN & FIN CO,20260814,1894.7666666666667,1894.95,1894.5833333333333,1894.95,1894.5833333333333,0.36666666666678793,0.019355292792799194,Narrow,Bearish,Below CPR,Financial Services,False,True,0.018518518518518517,54,11728564129.349998,Inside,True,No setup,Week 17 Aug – 21 Aug 2026,Weekly
