TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR
2026-08-14,2026-08-14,CM,NSE,STK,17881,INE950I01011,DBCORP,EQ,,,,,D.B.CORP LTD,212.88,212.88,210.0,211.48,212.15,210.9,,211.48,,,68092,14416834.76,2058,F1,1,,,,,,Cash Only,211.45333333333335,211.44,211.4666666666667,211.4666666666667,211.44,0.026666666666699257,0.012609545425902808,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,11223,INE691A01018,UCOBANK,EQ,,,,,UCO BANK,26.01,26.08,25.93,26.0,26.04,26.09,,26.0,,,2028065,52716128.15,9122,F1,1,,,,,,Cash Only,26.00333333333333,26.005,26.00166666666666,26.005,26.00166666666666,0.003333333333337407,0.01282051282052849,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,22239,INF754K01LE1,EBBETF0431,EQ,,,,,EDELAMC - EBBETF0431,1444.0,1444.0,1441.2,1442.32,1443.0,1443.01,,1442.3,,,5099,7355222.48,71,F1,1,,,,,,Cash Only,1442.5066666666664,1442.6,1442.413333333333,1442.6,1442.413333333333,0.18666666666695164,0.012942111782888103,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,9168,INF789F1AUU3,SNXT50BETA,EQ,,,,,UTIAMC-SNXT50BETA,96.7,97.19,96.11,96.63,97.0,96.85,,96.62,,,2839,274525.76,77,F1,1,,,,,,Cash Only,96.64333333333333,96.65,96.63666666666666,96.65,96.63666666666666,0.013333333333349628,0.01379833730037217,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,20321,INE274V01019,SHANKARA,EQ,,,,,SHANKARA BLDG PRODUCT LTD,140.51,141.51,140.51,141.04,141.01,141.39,,141.04,,,23699,3342393.89,377,F1,1,,,,,,Cash Only,141.01999999999998,141.01,141.02999999999997,141.02999999999997,141.01,0.01999999999998181,0.014180374361870259,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,17181,INF769K01FN2,NEXT50,EQ,,,,,MIRAEAMC - MANXT50,774.37,774.37,767.64,770.84,770.34,770.52,,770.84,,,15145,11671355.58,424,F1,1,,,,,,Cash Only,770.9499999999999,771.005,770.8949999999999,771.005,770.8949999999999,0.11000000000012733,0.014270146852800493,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,11287,INE628A01036,UPL,EQ,,,,,UPL LIMITED,568.2,568.2,558.05,563.0,563.0,568.15,,563.1,,,1557252,874123314.2,32899,F1,1,,,,,,F&O + Cash,563.0833333333334,563.125,563.0416666666667,563.125,563.0416666666667,0.08333333333325754,0.014801657785658534,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,7196,INF754K01OB1,BBETF0432,EQ,,,,,EDELAMC - BBETF0432,1350.92,1360.0,1350.92,1355.15,1355.1,1355.89,,1355.15,,,7626,10334163.38,71,F1,1,,,,,,Cash Only,1355.3566666666668,1355.46,1355.2533333333336,1355.46,1355.2533333333336,0.2066666666664787,0.015250464278233308,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,10590,INE970D01010,LOYALTEX,EQ,,,,,LOYAL TEXTILE MILLS LTD,220.0,220.5,216.0,218.2,218.2,225.2,,217.68,,,836,182772.92,29,F1,1,,,,,,Cash Only,218.23333333333335,218.25,218.2166666666667,218.25,218.2166666666667,0.03333333333330302,0.015276504735702573,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,6596,INE269A01021,SONATSOFTW,EQ,,,,,SONATA SOFTWARE LTD,327.0,333.0,318.65,325.9,326.9,326.4,,325.9,,,599961,194790013.3,15717,F1,1,,,,,,Cash Only,325.84999999999997,325.825,325.87499999999994,325.87499999999994,325.825,0.049999999999954525,0.015342129487558922,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,25270,INE377Y01014,BAJAJHFL,EQ,,,,,BAJAJ HOUSING FINANCE LTD,84.5,84.57,84.05,84.33,84.4,84.37,,84.33,,,1348710,113702881.87,13364,F1,1,,,,,,Cash Only,84.31666666666666,84.31,84.32333333333332,84.32333333333332,84.31,0.013333333333321207,0.015810901616650313,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,715,INE492A01029,SUDARCOLOR,EQ,,,,,SUDARSHAN COLORNT IND LTD,423.45,423.45,403.15,413.4,406.25,407.35,,412.74,,,6791,2768779.9,315,F1,1,,,,,,Cash Only,413.3333333333333,413.29999999999995,413.3666666666667,413.3666666666667,413.29999999999995,0.06666666666671972,0.01612643122078368,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,13538,INE669C01036,TECHM,EQ,,,,,TECH MAHINDRA LIMITED,1635.0,1652.0,1614.4,1632.8,1632.8,1639.0,,1632.8,,,3398051,5515316751.8,58377,F1,1,,,,,,F&O + Cash,1633.0666666666666,1633.2,1632.9333333333332,1633.2,1632.9333333333332,0.2666666666668789,0.016331863465634425,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,757443,INF247L01FP2,MOTOUR,EQ,,,,,MOTILALAMC - MOTOUR,80.49,80.7,79.7,80.18,80.4,80.17,,80.18,,,16303,1307361.22,147,F1,1,,,,,,Cash Only,80.19333333333334,80.2,80.18666666666668,80.2,80.18666666666668,0.013333333333321207,0.01662925085223398,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,1375,INE549A01026,HCC,EQ,,,,,HINDUSTAN CONSTRUCTION CO,19.7,20.0,19.63,19.82,19.86,20.07,,19.82,,,10947392,217130611.09,14258,F1,1,,,,,,Cash Only,19.816666666666666,19.814999999999998,19.818333333333335,19.818333333333335,19.814999999999998,0.003333333333337407,0.01681802892703031,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,760709,INF174KA1YO3,NEXT50ETF,EQ,,,,,KOTAKMAMC - NEXT50ETF,75.37,75.43,75.09,75.24,75.43,75.26,,75.24,,,4422,332524.77,78,F1,1,,,,,,Cash Only,75.25333333333333,75.26,75.24666666666666,75.26,75.24666666666666,0.013333333333349628,0.01772107035267096,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,4751,INE681B01017,INDRAMEDCO,EQ,,,,,INDRAPRASTHA MEDICAL CORP,371.5,376.0,371.0,373.4,373.0,371.9,,373.38,,,153246,57271243.7,4960,F1,1,,,,,,Cash Only,373.4666666666667,373.5,373.4333333333334,373.5,373.4333333333334,0.06666666666660603,0.01785395465093895,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,17197,INE551D01018,PAKKA,EQ,,,,,PAKKA LIMITED,75.84,75.84,73.0,74.4,74.8,74.64,,74.35,,,47224,3508496.68,1615,F1,1,,,,,,Cash Only,74.41333333333334,74.42,74.40666666666668,74.42,74.40666666666668,0.013333333333321207,0.017921146953388718,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,760359,INF740KA1WX3,SMALLADD,EQ,,,,,DSPAMC - SMALLADD,18.51,18.51,18.38,18.44,18.47,18.49,,18.47,,,103806,1913441.08,138,F1,1,,,,,,Cash Only,18.44333333333333,18.445,18.441666666666663,18.445,18.441666666666663,0.003333333333337407,0.018076644974714787,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,13950,INF174KA1LV5,LIQUID1,EQ,,,,,KOTAKMAMC - KOTAKLIQ,1119.0,1119.0,1118.37,1118.38,1118.39,1117.91,,1118.38,,,757684,847378287.76,600,F1,1,,,,,,Cash Only,1118.5833333333333,1118.685,1118.4816666666666,1118.685,1118.4816666666666,0.20333333333337578,0.018181059508697917,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,4344,INE277B01014,PUNJABCHEM,EQ,,,,,PUNJAB CHEM & CROP PROT L,1093.6,1104.9,1084.1,1094.8,1097.0,1094.2,,1094.92,,,2111,2307842.8,445,F1,1,,,,,,Cash Only,1094.6000000000001,1094.5,1094.7000000000003,1094.7000000000003,1094.5,0.20000000000027285,0.018268176835976695,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,758748,INE0PKD01011,MEIL,EQ,,,,,MANGAL ELECTRICAL IND L,272.35,274.85,270.0,272.5,274.85,274.45,,272.41,,,18631,5074825.4,777,F1,1,,,,,,Cash Only,272.45,272.425,272.47499999999997,272.47499999999997,272.425,0.049999999999954525,0.018348623853194322,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,759867,INE0ILV01024,CAPILLARY,EQ,,,,,CAPILLARY TECHNO INDIA L,536.25,544.8,531.0,538.05,539.0,531.05,,538.01,,,398221,214265646.8,9349,F1,1,,,,,,Cash Only,537.9499999999999,537.9,537.9999999999999,537.9999999999999,537.9,0.09999999999990905,0.01858563330543798,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,759769,INE28GN01010,ADVENTHTL,EQ,,,,,ADVENT HOTELS INTERNATI L,142.0,144.14,139.1,141.58,142.2,143.3,,141.59,,,92304,13101767.21,1716,F1,1,,,,,,Cash Only,141.60666666666668,141.62,141.59333333333336,141.62,141.59333333333336,0.026666666666642413,0.018835052031814105,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,11536,INE467B01029,TCS,EQ,,,,,TATA CONSULTANCY SERV LT,2375.1,2390.0,2333.4,2361.0,2361.0,2375.0,,2360.99,,,2232160,5258362456.3,76239,F1,1,,,,,,F&O + Cash,2361.4666666666667,2361.7,2361.2333333333336,2361.7,2361.2333333333336,0.46666666666624224,0.019765636029912843,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,4745,INE084A01016,BANKINDIA,EQ,,,,,BANK OF INDIA,145.0,145.0,143.11,144.1,144.1,144.87,,144.09,,,3859204,556263636.57,32706,F1,1,,,,,,F&O + Cash,144.07000000000002,144.055,144.08500000000004,144.08500000000004,144.055,0.03000000000002956,0.020818875780728354,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,18679,INE495S01016,HPL,EQ,,,,,HPL ELECTRIC & POWER LTD,317.7,320.0,314.7,317.45,317.4,318.4,,317.47,,,93695,29697107.65,2604,F1,1,,,,,,Cash Only,317.3833333333334,317.35,317.41666666666674,317.41666666666674,317.35,0.06666666666671972,0.021000682522198683,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,14894,INE483A01010,CENTRALBK,EQ,,,,,CENTRAL BANK OF INDIA,31.36,31.48,31.3,31.4,31.4,31.36,,31.4,,,3453194,108391709.22,12257,F1,1,,,,,,Cash Only,31.393333333333334,31.39,31.39666666666667,31.39666666666667,31.39,0.006666666666667709,0.021231422505311178,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,24217,INF205KA1CC7,IVZINNIFTY,EQ,,,,,INVESCO INDIA NIFTY ETF,279.18,280.26,279.0,279.72,279.72,279.8,,279.72,,,1080,301602.7,35,F1,1,,,,,,Cash Only,279.66,279.63,279.69000000000005,279.69000000000005,279.63,0.06000000000005912,0.021450021450042583,Narrow,Bullish,Above CPR,True,False
2026-08-14,2026-08-14,CM,NSE,STK,763546,INF200KB1AX1,SBIVALETF,EQ,,,,,SBIAMC - SBIVALETF,14.96,14.97,14.88,14.92,14.97,14.96,,14.92,,,8178,121928.32,51,F1,1,,,,,,Cash Only,14.923333333333334,14.925,14.921666666666667,14.925,14.921666666666667,0.0033333333333338544,0.022341376228779186,Narrow,Bearish,Below CPR,False,True
2026-08-14,2026-08-14,CM,NSE,STK,359,INE294G01026,ROML,EQ,,,,,RAJ OIL MILLS LIMITED,45.0,45.0,44.07,44.52,44.49,45.48,,44.19,,,1130,50181.91,49,F1,1,,,,,,Cash Only,44.53,44.535,44.525000000000006,44.535,44.525000000000006,0.009999999999990905,0.02246181491462467,Narrow,Bearish,Below CPR,False,True
